house_num,week,year,date,hours_above_18,max_temp,mean_temp,min_temp,ext_mean_temp,ext_max_temp,max_solar,total_solar
1,1,2008,2008-07-29,0.0,13.85,13.368341708542712,13.1,12.198994974874372,12.9,0.0,0.0
1,1,2008,2008-07-30,0.0,16.2,14.207083333333332,12.7,12.978472222222223,15.0,0.27,0.6216666666666667
1,1,2008,2008-07-31,1.8666666666666667,20.6,13.729791666666667,11.9,12.613194444444444,15.6,0.36,1.1666666666666667
1,1,2008,2008-08-01,2.433333333333333,19.8,13.575486111111111,10.6,11.947222222222223,14.1,0.33,1.4949999999999999
1,1,2008,2008-08-02,0.0,15.95,12.617638888888889,10.1,11.65,13.8,0.2,0.5733333333333335
1,1,2008,2008-08-03,2.6666666666666665,18.8,13.936666666666666,11.5,12.2125,14.3,0.36,1.4033333333333335
1,1,2008,2008-08-04,0.0,12.5,10.54438596491228,9.8,10.696491228070178,12.6,0.17,0.14
2,1,2008,2008-07-29,0.0,15.0,14.489161849710984,14.1,12.082369942196532,12.9,0.06,0.11266666666666669
2,1,2008,2008-07-30,0.0,16.6,14.677638888888888,13.3,12.978472222222223,15.0,0.27,0.6216666666666667
2,1,2008,2008-07-31,0.0,17.4,14.141875000000002,12.6,12.613194444444444,15.6,0.36,1.1666666666666667
2,1,2008,2008-08-01,0.3333333333333333,18.1,14.369236111111112,12.3,11.947222222222223,14.1,0.33,1.4949999999999999
2,1,2008,2008-08-02,0.0,15.6,13.401805555555557,11.4,11.65,13.8,0.2,0.5733333333333335
2,1,2008,2008-08-03,0.9333333333333333,18.2,14.808402777777777,12.5,12.2125,14.3,0.36,1.4033333333333335
2,1,2008,2008-08-04,0.0,16.6,13.48777777777778,11.1,11.011805555555556,13.6,0.36,1.5166666666666666
2,1,2008,2008-08-05,0.0,13.75,10.575211267605633,9.3,8.818055555555556,12.0,0.33,0.7066666666666667
3,1,2008,2008-07-30,0.0,16.9,14.07281976744186,12.8,13.461337209302325,14.9,0.14,0.223
3,1,2008,2008-07-31,2.2333333333333334,21.3,13.650069444444444,11.8,12.613194444444444,15.6,0.36,1.1666666666666667
3,1,2008,2008-08-01,4.266666666666667,20.0,13.531944444444445,9.7,11.947222222222223,14.1,0.33,1.4949999999999999
3,1,2008,2008-08-02,0.0,16.2,11.890625,8.3,11.65,13.8,0.2,0.5733333333333335
3,1,2008,2008-08-03,3.066666666666667,19.8,13.633958333333334,11.1,12.2125,14.3,0.36,1.4033333333333335
3,1,2008,2008-08-04,1.4333333333333333,20.0,12.099305555555556,7.2,11.011805555555556,13.6,0.36,1.5166666666666666
3,1,2008,2008-08-05,0.0,17.4,10.29,5.8,10.103472222222223,12.6,0.37,1.775
3,1,2008,2008-08-06,0.0,13.3,9.609294871794871,8.5,10.240064102564101,12.2,0.25,0.26333333333333336
4,1,2008,2008-07-31,1.7666666666666666,21.7,14.367741935483872,11.9,12.30322580645161,15.6,0.36,0.5626666666666668
4,1,2008,2008-08-01,6.166666666666667,22.4,14.339444444444444,9.8,11.947222222222223,14.1,0.33,1.4949999999999999
4,1,2008,2008-08-02,0.0,16.1,11.945902777777777,8.3,11.65,13.8,0.2,0.5733333333333335
4,1,2008,2008-08-03,5.1,21.6,14.279930555555554,11.2,12.2125,14.3,0.36,1.4033333333333335
4,1,2008,2008-08-04,5.633333333333334,21.7,13.103541666666665,8.1,11.011805555555556,13.6,0.36,1.5166666666666666
4,1,2008,2008-08-05,4.266666666666667,21.6,11.785138888888888,6.0,10.103472222222223,12.6,0.37,1.775
4,1,2008,2008-08-06,6.466666666666667,25.0,14.431527777777779,8.6,11.17361111111111,13.5,0.35,1.7133333333333336
4,1,2008,2008-08-07,0.0,14.1,9.326947040498442,6.7,8.581619937694704,11.2,0.17,0.24033333333333334
5,1,2008,2008-08-01,2.8333333333333335,20.1,14.088115942028985,9.6,11.882608695652173,14.1,0.33,0.7733333333333334
5,1,2008,2008-08-02,0.0,15.5,11.292916666666667,7.3,11.65,13.8,0.2,0.5733333333333335
5,1,2008,2008-08-03,1.1,18.7,13.232222222222223,11.0,12.2125,14.3,0.36,1.4033333333333335
5,1,2008,2008-08-04,0.8,18.5,11.911041666666668,7.9,11.011805555555556,13.6,0.36,1.5166666666666666
5,1,2008,2008-08-05,0.6666666666666666,18.7,10.837083333333332,6.1,10.103472222222223,12.6,0.37,1.775
5,1,2008,2008-08-06,1.9333333333333333,20.0,11.963055555555558,7.3,11.17361111111111,13.5,0.35,1.7133333333333336
5,1,2008,2008-08-07,2.6666666666666665,19.0,12.188888888888888,6.5,10.216666666666667,13.5,0.31,1.0583333333333333
5,1,2008,2008-08-08,3.066666666666667,20.9,14.038950892857143,11.3,12.106026785714286,15.0,0.33,1.3713333333333333
6,1,2008,2008-08-12,0.13333333333333333,18.950000000000003,11.696106557377048,8.0,9.541803278688526,11.9,0.14,0.06366666666666668
6,1,2008,2008-08-13,1.9333333333333333,21.0,10.993402777777778,6.2,9.45,12.4,0.4,1.2333333333333334
6,1,2008,2008-08-14,4.6,22.7,12.853125,8.2,9.8375,12.5,0.45,1.8683333333333336
6,1,2008,2008-08-15,4.233333333333333,22.3,13.489583333333334,9.4,10.667361111111111,13.7,0.43,1.5100000000000002
6,1,2008,2008-08-16,4.666666666666667,22.6,12.990208333333335,8.2,9.095138888888888,12.6,0.37,1.8066666666666669
6,1,2008,2008-08-17,0.0,17.5,10.072152777777777,6.5,7.582638888888889,9.5,0.2,0.55
6,1,2008,2008-08-18,5.0,22.5,11.551666666666668,5.0,8.34375,11.1,0.42,1.9033333333333333
6,1,2008,2008-08-19,0.0,11.8,8.037592592592594,7.1,9.025925925925925,9.9,0.13,0.06999999999999998
7,1,2008,2008-08-13,0.0,13.0,9.247718631178707,7.0,10.693536121673002,11.8,0.2,0.24166666666666667
7,1,2008,2008-08-14,0.0,17.2,10.327638888888888,7.3,9.8375,12.5,0.45,1.8683333333333336
7,1,2008,2008-08-15,0.2,18.1,11.423333333333332,8.9,10.667361111111111,13.7,0.43,1.5100000000000002
7,1,2008,2008-08-16,0.7,18.6,10.693055555555556,6.6,9.095138888888888,12.6,0.37,1.8066666666666669
7,1,2008,2008-08-17,0.0,13.6,8.304583333333333,5.05,7.582638888888889,9.5,0.2,0.55
7,1,2008,2008-08-18,0.0,15.2,8.405555555555555,3.4,8.34375,11.1,0.42,1.9033333333333333
7,1,2008,2008-08-19,0.0,16.9,9.771041666666667,6.3,9.522222222222222,11.9,0.42,1.9416666666666667
7,1,2008,2008-08-20,0.0,10.4,5.243120805369127,3.1,6.711744966442954,10.2,0.2,0.24233333333333332
8,1,2008,2008-08-16,0.0,13.3,9.603125,7.7,7.733173076923077,9.0,0.03,0.010333333333333335
8,1,2008,2008-08-17,0.0,13.9,9.072361111111112,6.1,7.582638888888889,9.5,0.2,0.55
8,1,2008,2008-08-18,0.0,15.8,8.749027777777778,4.2,8.34375,11.1,0.42,1.9033333333333333
8,1,2008,2008-08-19,0.0,15.6,9.551319444444443,6.0,9.522222222222222,11.9,0.42,1.9416666666666667
8,1,2008,2008-08-20,0.0,16.1,9.280277777777778,3.8,8.922222222222222,11.9,0.38,1.9283333333333337
8,1,2008,2008-08-21,0.0,17.3,9.998280098280098,6.7,10.620638820638822,13.7,0.38,0.9970000000000001
9,1,2008,2008-08-15,2.566666666666667,22.4,13.323132183908045,9.6,10.714942528735632,13.7,0.35,0.6773333333333332
9,1,2008,2008-08-16,5.3,22.3,11.864444444444445,5.7,9.095138888888888,12.6,0.37,1.8066666666666669
9,1,2008,2008-08-17,0.0,15.7,9.022638888888888,5.4,7.582638888888889,9.5,0.2,0.55
9,1,2008,2008-08-18,3.7666666666666666,19.9,10.175416666666667,4.1,8.34375,11.1,0.42,1.9033333333333333
9,1,2008,2008-08-19,2.6333333333333333,19.5,10.394444444444446,5.7,9.522222222222222,11.9,0.42,1.9416666666666667
9,1,2008,2008-08-20,5.733333333333333,23.7,11.543402777777779,4.0,8.922222222222222,11.9,0.38,1.9283333333333337
9,1,2008,2008-08-21,3.8,22.2,12.065277777777778,6.7,11.223611111111111,13.7,0.38,1.5083333333333333
9,1,2008,2008-08-22,0.0,16.6,9.85135135135135,7.6,10.98918918918919,13.4,0.19,0.22933333333333336
10,1,2008,2008-08-16,4.066666666666666,24.5,14.51939058171745,6.3,9.29584487534626,12.6,0.35,0.995
10,1,2008,2008-08-17,1.3,19.4,10.426041666666666,6.2,7.582638888888889,9.5,0.2,0.55
10,1,2008,2008-08-18,6.633333333333334,26.8,12.775833333333335,5.3,8.34375,11.1,0.42,1.9033333333333333
10,1,2008,2008-08-19,6.266666666666667,27.1,13.072152777777776,7.2,9.522222222222222,11.9,0.42,1.9416666666666667
10,1,2008,2008-08-20,7.133333333333334,29.8,14.0175,5.0,8.922222222222222,11.9,0.38,1.9283333333333337
10,1,2008,2008-08-21,6.333333333333333,24.8,13.976250000000002,8.3,11.223611111111111,13.7,0.38,1.5083333333333333
10,1,2008,2008-08-22,2.3666666666666667,24.3,12.923360655737705,8.9,11.502732240437158,14.0,0.3,0.6736666666666667
11,1,2008,2008-08-26,2.6333333333333333,23.7,15.896078431372551,11.1,12.343137254901961,14.8,0.27,0.26166666666666666
11,1,2008,2008-08-27,6.166666666666667,20.8,14.628888888888888,10.8,12.302777777777777,13.7,0.36,1.3483333333333334
11,1,2008,2008-08-28,7.933333333333334,27.7,16.105069444444446,9.3,12.386111111111111,15.3,0.4,2.4283333333333332
11,1,2008,2008-08-29,7.3,24.7,13.106180555555557,5.4,9.995833333333334,13.6,0.44,1.3866666666666667
11,1,2008,2008-08-30,0.0,15.0,10.597152777777778,4.8,9.370833333333334,11.5,0.21,0.7283333333333334
11,1,2008,2008-08-31,6.6,22.2,14.187708333333333,9.3,11.26875,13.4,0.47,2.2416666666666667
11,1,2008,2008-09-01,6.466666666666667,22.4,13.838263888888887,6.7,11.48263888888889,14.5,0.44,2.2616666666666663
11,1,2008,2008-09-02,0.0,16.5,11.271964285714287,9.2,11.658928571428572,12.9,0.22,0.2833333333333333
12,1,2008,2008-08-27,1.5666666666666667,20.65,14.56425702811245,12.5,12.636546184738956,13.6,0.06,0.07800000000000001
12,1,2008,2008-08-28,8.5,33.1,17.277430555555554,7.9,12.386111111111111,15.3,0.4,2.4283333333333332
12,1,2008,2008-08-29,7.266666666666667,30.0,13.935138888888888,6.7,9.995833333333334,13.6,0.44,1.3866666666666667
12,1,2008,2008-08-30,0.0,16.6,11.685833333333333,5.3,9.370833333333334,11.5,0.21,0.7283333333333334
12,1,2008,2008-08-31,8.133333333333333,29.9,16.50472222222222,9.8,11.26875,13.4,0.47,2.2416666666666667
12,1,2008,2008-09-01,8.333333333333334,28.5,15.538263888888888,6.7,11.48263888888889,14.5,0.44,2.2616666666666663
12,1,2008,2008-09-02,8.966666666666667,30.9,17.66,8.4,12.920491803278688,15.0,0.47,2.511666666666667
13,1,2008,2008-08-28,0.7333333333333333,19.3,12.539523809523809,7.6,11.3,13.0,0.07,0.04000000000000001
13,1,2008,2008-08-29,6.033333333333333,23.1,11.542777777777777,4.4,9.995833333333334,13.6,0.44,1.3866666666666667
13,1,2008,2008-08-30,0.0,14.7,9.507291666666667,3.3,9.370833333333334,11.5,0.21,0.7283333333333334
13,1,2008,2008-08-31,6.866666666666666,23.4,13.996875,8.6,11.26875,13.4,0.47,2.2416666666666667
13,1,2008,2008-09-01,6.2,24.1,13.15715277777778,4.3,11.48263888888889,14.5,0.44,2.2616666666666663
13,1,2008,2008-09-02,8.133333333333333,26.7,15.862847222222221,8.9,12.835416666666667,15.0,0.47,2.5116666666666663
13,1,2008,2008-09-03,7.033333333333333,25.9,14.703125,7.6,12.167361111111111,14.6,0.36,1.7933333333333332
13,1,2008,2008-09-04,0.43333333333333335,19.4,12.61526845637584,11.4,11.62281879194631,13.7,0.32,0.35866666666666663
14,1,2008,2008-08-29,0.4666666666666667,18.3,13.337959183673467,10.1,9.902040816326531,12.7,0.07,0.10166666666666666
14,1,2008,2008-08-30,0.0,14.1,10.947430555555556,7.2,9.370833333333334,11.5,0.21,0.7283333333333334
14,1,2008,2008-08-31,3.6666666666666665,19.3,13.379791666666668,10.1,11.26875,13.4,0.47,2.2416666666666667
14,1,2008,2008-09-01,4.5,20.0,13.167013888888889,7.4,11.48263888888889,14.5,0.44,2.2616666666666663
14,1,2008,2008-09-02,5.366666666666666,20.6,14.335416666666667,9.8,12.835416666666667,15.0,0.47,2.5116666666666663
14,1,2008,2008-09-03,5.233333333333333,20.2,14.160208333333333,9.9,12.167361111111111,14.6,0.36,1.7933333333333332
14,1,2008,2008-09-04,8.6,25.4,16.57090277777778,11.6,12.76875,16.3,0.43,2.478333333333333
14,1,2008,2008-09-05,0.0,17.1,11.634498480243161,9.6,8.792097264437691,14.7,0.29,0.4816666666666667
15,1,2008,2008-08-30,0.0,14.0,12.74465811965812,12.0,11.328205128205129,11.5,0.03,0.020666666666666667
15,1,2008,2008-08-31,7.733333333333333,26.8,15.481597222222222,9.1,11.26875,13.4,0.47,2.2416666666666667
15,1,2008,2008-09-01,7.4,26.6,14.922569444444445,7.2,11.48263888888889,14.5,0.44,2.2616666666666663
15,1,2008,2008-09-02,8.766666666666667,28.6,16.996041666666667,9.2,12.835416666666667,15.0,0.47,2.5116666666666663
15,1,2008,2008-09-03,8.133333333333333,28.1,15.779722222222224,8.9,12.167361111111111,14.6,0.36,1.7933333333333332
15,1,2008,2008-09-04,9.866666666666667,34.6,19.124930555555554,9.6,12.76875,16.3,0.43,2.478333333333333
15,1,2008,2008-09-05,0.0,10.7,7.525420168067227,6.0,7.521428571428571,8.9,0.09,0.03400000000000001
16,1,2008,2008-09-09,1.5,21.8,14.002857142857145,8.4,10.973809523809523,14.0,0.05,0.03166666666666666
16,1,2008,2008-09-10,5.9,22.7,12.995902777777777,5.5,10.54513888888889,14.6,0.49,2.0100000000000002
16,1,2008,2008-09-11,4.1,21.9,14.105555555555556,10.7,12.259722222222223,14.7,0.45,1.9416666666666667
16,1,2008,2008-09-12,7.9,26.9,15.572291666666668,10.1,11.797916666666667,15.3,0.53,2.1650000000000005
16,1,2008,2008-09-13,8.166666666666666,31.7,15.647569444444445,6.9,10.878472222222221,14.6,0.52,2.72
16,1,2008,2008-09-14,8.266666666666667,27.7,15.293680555555557,7.6,11.60625,14.3,0.5,2.2950000000000004
16,1,2008,2008-09-15,10.366666666666667,32.5,16.736388888888886,4.3,11.834722222222222,16.5,0.49,2.525
16,1,2008,2008-09-16,0.0,15.1,9.891964285714286,6.7,9.755357142857143,12.8,0.19,0.21333333333333335
17,1,2008,2008-09-10,0.0,16.1,12.2575,10.4,11.88409090909091,13.8,0.09,0.05166666666666666
17,1,2008,2008-09-11,4.2,22.6,13.85326388888889,10.5,12.259722222222223,14.7,0.45,1.9416666666666667
17,1,2008,2008-09-12,8.1,26.0,15.230555555555556,9.4,11.797916666666667,15.3,0.53,2.1650000000000005
17,1,2008,2008-09-13,7.833333333333333,28.5,14.47076388888889,6.6,10.878472222222221,14.6,0.52,2.72
17,1,2008,2008-09-14,7.233333333333333,23.8,13.93486111111111,7.2,11.60625,14.3,0.5,2.2950000000000004
17,1,2008,2008-09-15,9.333333333333334,32.6,16.25923611111111,3.7,11.834722222222222,16.5,0.49,2.525
17,1,2008,2008-09-16,8.633333333333333,30.4,15.833124999999997,5.7,11.729166666666666,16.4,0.53,2.4066666666666667
17,1,2008,2008-09-17,0.4,19.5,8.00942760942761,4.8,8.649494949494951,14.2,0.34,0.5273333333333334
18,1,2008,2008-09-11,0.0,17.5,12.034037558685446,10.0,11.579342723004697,13.8,0.14,0.05733333333333334
18,1,2008,2008-09-12,6.933333333333334,21.8,13.935416666666667,9.2,11.797916666666667,15.3,0.53,2.1650000000000005
18,1,2008,2008-09-13,7.566666666666666,26.9,13.988194444444444,6.2,10.878472222222221,14.6,0.52,2.72
18,1,2008,2008-09-14,8.2,26.5,14.590972222222222,6.8,11.60625,14.3,0.5,2.2950000000000004
18,1,2008,2008-09-15,10.033333333333333,30.9,16.325833333333332,4.3,11.834722222222222,16.5,0.49,2.525
18,1,2008,2008-09-16,9.0,30.6,16.28590277777778,6.4,11.729166666666666,16.4,0.53,2.4066666666666667
18,1,2008,2008-09-17,8.033333333333333,27.5,14.651527777777778,5.8,11.125,15.5,0.59,2.3916666666666666
18,1,2008,2008-09-18,3.033333333333333,23.2,12.961151079136693,8.8,10.833333333333334,14.0,0.52,1.9823333333333335
19,1,2008,2008-09-12,0.9333333333333333,21.0,12.217061611374408,8.3,10.909952606635072,13.0,0.13,0.05433333333333333
19,1,2008,2008-09-13,8.666666666666666,33.6,15.10416666666667,5.8,10.878472222222221,14.6,0.52,2.72
19,1,2008,2008-09-14,8.166666666666666,30.5,15.099930555555554,5.6,11.60625,14.3,0.5,2.2950000000000004
19,1,2008,2008-09-15,9.7,37.8,16.83625,2.6,11.834722222222222,16.5,0.49,2.525
19,1,2008,2008-09-16,8.633333333333333,35.3,16.232916666666668,5.1,11.729166666666666,16.4,0.53,2.4066666666666667
19,1,2008,2008-09-17,8.9,34.1,15.890555555555556,3.3,11.125,15.5,0.59,2.3916666666666666
19,1,2008,2008-09-18,7.3,28.5,14.324166666666667,8.3,11.145833333333334,14.0,0.52,2.8833333333333333
19,1,2008,2008-09-19,0.0,14.9,9.981296296296296,8.6,10.475925925925926,12.0,0.28,0.2833333333333333
20,1,2008,2008-09-13,0.13333333333333333,18.2,11.572774869109946,8.5,9.999476439790577,11.4,0.05,0.013333333333333334
20,1,2008,2008-09-14,8.666666666666666,32.9,16.457013888888888,7.4,11.60625,14.3,0.5,2.2950000000000004
20,1,2008,2008-09-15,9.733333333333333,36.8,17.48,4.3,11.834722222222222,16.5,0.49,2.525
20,1,2008,2008-09-16,9.2,35.2,16.970833333333335,7.2,11.729166666666666,16.4,0.53,2.4066666666666667
20,1,2008,2008-09-17,9.3,32.2,16.539930555555557,4.6,11.125,15.5,0.59,2.3916666666666666
20,1,2008,2008-09-18,8.166666666666666,26.8,15.292916666666668,9.3,11.145833333333334,14.0,0.52,2.8833333333333333
20,1,2008,2008-09-19,2.8,30.2,14.543866666666664,9.8,11.121333333333334,14.3,0.53,1.4483333333333333
21,1,2008,2008-09-23,1.6666666666666667,19.9,14.95582329317269,12.5,13.580722891566262,15.4,0.19,0.187
21,1,2008,2008-09-24,8.833333333333334,26.1,17.332430555555558,12.5,14.514583333333333,17.1,0.54,2.725
21,1,2008,2008-09-25,7.166666666666667,23.4,15.215763888888889,8.2,13.355555555555556,16.7,0.48,2.1450000000000005
21,1,2008,2008-09-26,7.9,27.0,14.291944444444445,5.5,10.432638888888889,14.8,0.5,3.4266666666666667
21,1,2008,2008-09-27,4.866666666666666,22.1,12.594166666666666,4.9,11.152083333333334,15.6,0.37,1.76
21,1,2008,2008-09-28,7.433333333333334,22.45,14.193695652173913,6.9,11.6125,14.7,0.6,3.3350000000000004
21,1,2008,2008-09-29,7.466666666666667,24.3,13.151944444444446,4.3,11.199305555555556,16.7,0.52,2.1283333333333334
21,1,2008,2008-09-30,0.0,13.9,12.957731958762887,11.3,12.693470790378008,13.8,0.32,0.41566666666666663
22,1,2008,2008-09-24,2.7333333333333334,22.45,17.247835497835496,13.5,14.25844155844156,16.7,0.24,0.14100000000000001
22,1,2008,2008-09-25,8.466666666666667,25.4,17.24375,12.0,13.355555555555556,16.7,0.48,2.1450000000000005
22,1,2008,2008-09-26,8.833333333333334,25.2,15.242916666666666,7.8,10.432638888888889,14.8,0.5,3.4266666666666667
22,1,2008,2008-09-27,4.666666666666667,23.0,13.092083333333333,6.8,11.152083333333334,15.6,0.37,1.76
22,1,2008,2008-09-28,8.633333333333333,25.2,16.363913043478263,9.9,11.6125,14.7,0.6,3.3350000000000004
22,1,2008,2008-09-29,7.966666666666667,23.7,13.76736111111111,6.7,11.199305555555556,16.7,0.52,2.1283333333333334
22,1,2008,2008-09-30,5.833333333333333,19.9,15.570694444444447,11.8,12.425694444444444,14.7,0.53,2.271666666666667
22,1,2008,2008-10-01,0.23333333333333334,18.6,11.108461538461537,8.0,10.371794871794872,13.1,0.57,1.986666666666667
23,1,2008,2008-09-25,1.6,22.0,13.957777777777778,9.3,11.231111111111112,14.7,0.16,0.15833333333333333
23,1,2008,2008-09-26,8.833333333333334,28.4,15.090833333333336,5.4,10.432638888888889,14.8,0.5,3.4266666666666667
23,1,2008,2008-09-27,6.0,23.6,13.894583333333333,5.4,11.152083333333334,15.6,0.37,1.76
23,1,2008,2008-09-28,8.9,27.1,16.51659420289855,7.3,11.6125,14.7,0.6,3.3350000000000004
23,1,2008,2008-09-29,7.766666666666667,24.1,13.67284722222222,4.5,11.199305555555556,16.7,0.52,2.1283333333333334
23,1,2008,2008-09-30,7.066666666666666,25.3,15.897013888888889,10.6,12.425694444444444,14.7,0.53,2.271666666666667
23,1,2008,2008-10-01,5.833333333333333,22.9,14.214305555555555,8.4,11.251388888888888,13.6,0.57,3.075
23,1,2008,2008-10-02,0.0,12.5,10.711174242424242,9.3,10.75719696969697,12.1,0.24,0.18366666666666667
24,1,2008,2008-09-26,0.6666666666666666,20.5,11.393850267379682,7.1,9.333155080213903,12.4,0.04,0.011000000000000001
24,1,2008,2008-09-27,8.866666666666667,28.6,15.653888888888888,5.3,11.152083333333334,15.6,0.37,1.76
24,1,2008,2008-09-28,10.066666666666666,41.1,20.094710144927536,7.0,11.6125,14.7,0.6,3.3350000000000004
24,1,2008,2008-09-29,10.1,34.5,16.975,5.2,11.199305555555556,16.7,0.52,2.1283333333333334
24,1,2008,2008-09-30,9.833333333333334,34.4,19.415486111111107,10.6,12.425694444444444,14.7,0.53,2.271666666666667
24,1,2008,2008-10-01,9.266666666666667,30.8,16.91701388888889,8.0,11.251388888888888,13.6,0.57,3.075
24,1,2008,2008-10-02,9.5,33.4,18.104027777777777,9.3,11.792361111111111,13.9,0.57,2.805
24,1,2008,2008-10-03,0.0,12.0,10.38547619047619,9.5,11.311904761904762,11.9,0.04,0.013333333333333332
25,1,2008,2008-09-27,0.0,16.4,13.407142857142857,12.3,12.971428571428572,13.4,0.04,0.026666666666666665
25,1,2008,2008-09-28,8.7,31.8,15.401739130434784,2.6,11.6125,14.7,0.6,3.3350000000000004
25,1,2008,2008-09-29,8.166666666666666,29.9,14.01236111111111,1.4,11.199305555555556,16.7,0.52,2.1283333333333334
25,1,2008,2008-09-30,7.9,30.1,15.91138888888889,8.8,12.425694444444444,14.7,0.53,2.271666666666667
25,1,2008,2008-10-01,7.233333333333333,31.0,14.362569444444443,5.8,11.251388888888888,13.6,0.57,3.075
25,1,2008,2008-10-02,8.2,29.9,14.789166666666668,7.2,11.792361111111111,13.9,0.57,2.805
25,1,2008,2008-10-03,9.666666666666666,36.2,18.20486111111111,8.1,13.036111111111111,14.8,0.49,2.5899999999999994
25,1,2008,2008-10-04,6.733333333333333,36.3,20.442141230068334,12.2,14.433257403189065,16.7,0.49,1.779666666666667
26,1,2008,2008-10-07,0.0,17.8,15.679444444444448,13.9,12.972222222222221,14.1,0.0,0.0
26,1,2008,2008-10-08,8.5,25.8,17.60511882998172,11.7,12.947897623400365,14.7,0.55,2.887333333333333
27,1,2008,2008-10-08,1.6666666666666667,22.4,15.413366336633663,12.4,12.71089108910891,13.8,0.07,0.034666666666666665
27,1,2008,2008-10-09,8.5,33.4,17.158472222222223,8.8,11.493055555555555,13.8,0.59,3.078333333333333
27,1,2008,2008-10-10,8.9,30.9,15.219722222222224,4.6,10.864583333333334,14.1,0.59,3.0633333333333335
27,1,2008,2008-10-11,7.866666666666666,27.3,15.292986111111112,6.3,12.161111111111111,14.2,0.46,2.176666666666667
27,1,2008,2008-10-12,10.766666666666667,33.8,18.786458333333332,7.8,13.044444444444444,16.7,0.53,3.1300000000000003
27,1,2008,2008-10-13,10.333333333333334,31.3,17.43625,7.1,13.160416666666666,16.3,0.62,3.341666666666667
27,1,2008,2008-10-14,10.966666666666667,36.5,18.89916666666667,8.4,13.922916666666667,17.3,0.69,3.1666666666666665
27,1,2008,2008-10-15,0.0,14.9,11.363127413127412,9.0,11.476061776061776,14.2,0.27,0.31466666666666665
28,1,2008,2008-10-09,0.43333333333333335,19.0,12.812619047619048,9.0,10.207142857142857,12.3,0.11,0.07
28,1,2008,2008-10-10,7.633333333333334,24.4,13.942986111111113,6.0,10.864583333333334,14.1,0.59,3.0633333333333335
28,1,2008,2008-10-11,6.666666666666667,23.2,14.53638888888889,7.4,12.161111111111111,14.2,0.46,2.176666666666667
28,1,2008,2008-10-12,9.933333333333334,31.0,17.999513888888888,8.9,13.044444444444444,16.7,0.53,3.1300000000000003
28,1,2008,2008-10-13,10.233333333333333,28.7,16.63,7.9,13.160416666666666,16.3,0.62,3.341666666666667
28,1,2008,2008-10-14,11.0,31.8,18.083680555555556,9.1,13.922916666666667,17.3,0.69,3.1666666666666665
28,1,2008,2008-10-15,10.466666666666667,32.5,18.81826388888889,10.3,13.766666666666667,17.0,0.57,3.5300000000000002
28,1,2008,2008-10-16,8.6,34.1,21.336985018726594,14.3,15.948314606741576,19.6,0.54,3.0773333333333333
29,1,2008,2008-10-10,1.9,24.7,13.573333333333332,7.9,10.892857142857142,12.9,0.11,0.06166666666666667
29,1,2008,2008-10-11,8.8,30.8,16.188472222222224,6.0,12.161111111111111,14.2,0.46,2.176666666666667
