house_num,week,year,house_group,living_all_comfort_pct,living_all_temp_ok_pct,living_all_rh_ok_pct,living_all_both_ok_pct,living_all_avg_temp,living_all_avg_rh,living_all_n_samples,living_all_hours,living_occ_comfort_pct,living_occ_temp_ok_pct,living_occ_rh_ok_pct,living_occ_both_ok_pct,living_occ_avg_temp,living_occ_avg_rh,living_occ_n_samples,living_occ_hours,bedroom_all_comfort_pct,bedroom_all_temp_ok_pct,bedroom_all_rh_ok_pct,bedroom_all_both_ok_pct,bedroom_all_avg_temp,bedroom_all_avg_rh,bedroom_all_n_samples,bedroom_all_hours,bedroom_occ_comfort_pct,bedroom_occ_temp_ok_pct,bedroom_occ_rh_ok_pct,bedroom_occ_both_ok_pct,bedroom_occ_avg_temp,bedroom_occ_avg_rh,bedroom_occ_n_samples,bedroom_occ_hours
1,1,2008,active,17.06097326408925,46.04731679169071,17.56106943643008,17.06097326408925,18.880112634671892,65.43535749265426,5199,173.3,17.06097326408925,46.04731679169071,17.56106943643008,17.06097326408925,18.880112634671892,65.43535749265426,5199,173.3,0.2500480861704174,34.19888440084632,0.30775149067128293,0.2500480861704174,17.896155729676785,68.70984329089129,5199,173.3,0.2500480861704174,34.19888440084632,0.30775149067128293,0.2500480861704174,17.896155729676785,68.70984329089129,5199,173.3
2,1,2008,active,2.8082323523754567,40.70013464127717,2.827466820542412,2.8082323523754567,17.64280565511748,69.2447232178415,5199,173.3,2.8082323523754567,40.70013464127717,2.827466820542412,2.8082323523754567,17.64280565511748,69.2447232178415,5199,173.3,1.788805539526832,26.081938834391227,2.0388536256972496,1.788805539526832,17.48395297868101,72.5706315999203,5199,173.3,1.788805539526832,26.081938834391227,2.0388536256972496,1.788805539526832,17.48395297868101,72.5706315999203,5199,173.3
3,1,2008,active,25.00480861704174,53.952683208309296,35.179842277361026,25.00480861704174,18.414913501690197,61.392921057864385,5199,173.3,25.00480861704174,53.952683208309296,35.179842277361026,25.00480861704174,18.414913501690197,61.392921057864385,5199,173.3,58.99211386805155,75.09136372379304,64.83939219080592,58.99211386805155,19.113440175194107,59.27812064503285,5199,173.3,58.99211386805155,75.09136372379304,64.83939219080592,58.99211386805155,19.113440175194107,59.27812064503285,5199,173.3
4,1,2008,active,9.848047701481054,48.64396999422966,10.752067705327947,9.848047701481054,17.808354705070034,65.77431446044585,5199,173.3,9.848047701481054,48.64396999422966,10.752067705327947,9.848047701481054,17.808354705070034,65.77431446044585,5199,173.3,0.3846893633391037,17.041738795922292,1.5195229851894596,0.3846893633391037,16.730888138287302,72.9014504271806,5199,173.3,0.3846893633391037,17.041738795922292,1.5195229851894596,0.3846893633391037,16.730888138287302,72.9014504271806,5199,173.3
5,1,2008,control,0.09617234083477592,15.714560492402384,0.09617234083477592,0.09617234083477592,16.19023460410557,74.28870967741935,5199,173.3,0.09617234083477592,15.714560492402384,0.09617234083477592,0.09617234083477592,16.19023460410557,74.28870967741935,5199,173.3,0.0,12.540873244854781,0.0,0.0,15.988193523214985,76.36617245415529,5199,173.3,0.0,12.540873244854781,0.0,0.0,15.988193523214985,76.36617245415529,5199,173.3
6,1,2008,active,8.713214079630697,12.425466435853048,13.117907289863433,8.713214079630697,14.741718813905932,67.85848670756646,5199,173.3,8.713214079630697,12.425466435853048,13.117907289863433,8.713214079630697,14.741718813905932,67.85848670756646,5199,173.3,8.540103866128101,8.559338334295056,15.772263896903253,8.540103866128101,14.895084815041896,66.28673615368895,5199,173.3,8.540103866128101,8.559338334295056,15.772263896903253,8.540103866128101,14.895084815041896,66.28673615368895,5199,173.3
7,1,2008,control,0.0,0.0,0.21157914983650702,0.0,14.355313028764805,70.06080795262267,5199,173.3,0.0,0.0,0.21157914983650702,0.0,14.355313028764805,70.06080795262267,5199,173.3,0.0,0.0,0.0,0.0,14.138278822567456,75.49550286181521,5199,173.3,0.0,0.0,0.0,0.0,14.138278822567456,75.49550286181521,5199,173.3
8,1,2008,active,11.136757068667052,11.983073668013079,13.1756106943643,11.136757068667052,14.96038931514635,66.65814151747655,5199,173.3,11.136757068667052,11.983073668013079,13.1756106943643,11.136757068667052,14.96038931514635,66.65814151747655,5199,173.3,0.0,1.1925370263512214,0.0,0.0,14.46293382561772,72.8861119000284,5199,173.3,0.0,1.1925370263512214,0.0,0.0,14.46293382561772,72.8861119000284,5199,173.3
9,1,2008,active,20.619349874975956,32.85247162915945,29.948066935949218,20.619349874975956,16.657111557788944,62.186532663316584,5199,173.3,20.619349874975956,32.85247162915945,29.948066935949218,20.619349874975956,16.657111557788944,62.186532663316584,5199,173.3,2.0003846893633392,2.8659357568763224,15.137526447393729,2.0003846893633392,14.605397750100442,70.88248292486942,5199,173.3,2.0003846893633392,2.8659357568763224,15.137526447393729,2.0003846893633392,14.605397750100442,70.88248292486942,5199,173.3
10,1,2008,active,9.597999615310638,64.32006155029813,25.27409117137911,9.597999615310638,22.32750173330252,61.111578460827374,5199,173.3,9.597999615310638,64.32006155029813,25.27409117137911,9.597999615310638,22.32750173330252,61.111578460827374,5199,173.3,0.7501442585112521,35.56453164070014,0.7501442585112521,0.7501442585112521,18.03682763401109,73.0938077634011,5199,173.3,0.7501442585112521,35.56453164070014,0.7501442585112521,0.7501442585112521,18.03682763401109,73.0938077634011,5199,173.3
11,1,2008,active,31.179072898634352,53.87574533564147,31.486824389305635,31.179072898634352,18.562093929450366,61.96739130434783,5199,173.3,31.179072898634352,53.87574533564147,31.486824389305635,31.179072898634352,18.562093929450366,61.96739130434783,5199,173.3,13.791113675706868,40.96941719561455,13.791113675706868,13.791113675706868,17.664749692244563,66.36694706606484,5199,173.3,13.791113675706868,40.96941719561455,13.791113675706868,13.791113675706868,17.664749692244563,66.36694706606484,5199,173.3
12,1,2008,control,28.313137141758034,52.72167724562416,28.332371609924984,28.313137141758034,18.733802911534152,63.83919372900336,5199,173.3,28.313137141758034,52.72167724562416,28.332371609924984,28.313137141758034,18.733802911534152,63.83919372900336,5199,173.3,2.096557030198115,30.64050778995961,2.096557030198115,2.096557030198115,17.205235965108475,73.1851934690226,5199,173.3,2.096557030198115,30.64050778995961,2.096557030198115,2.096557030198115,17.205235965108475,73.1851934690226,5199,173.3
13,1,2008,active,13.310251971532988,17.503366031929218,19.503750721292555,13.310251971532988,15.881884297520662,65.7559917355372,5199,173.3,13.310251971532988,17.503366031929218,19.503750721292555,13.310251971532988,15.881884297520662,65.7559917355372,5199,173.3,6.578188113098673,16.77245624158492,7.232160030775149,6.578188113098673,15.981862724829437,69.12383708910481,5199,173.3,6.578188113098673,16.77245624158492,7.232160030775149,6.578188113098673,15.981862724829437,69.12383708910481,5199,173.3
14,1,2008,active,1.2117714945181766,41.123292940950186,1.269474899019042,1.2117714945181766,17.4086043194784,74.53677669111654,5199,173.3,1.2117714945181766,41.123292940950186,1.269474899019042,1.2117714945181766,17.4086043194784,74.53677669111654,5199,173.3,0.0,5.3087132140796305,0.0,0.0,16.004649746192893,77.62944162436548,5199,173.3,0.0,5.3087132140796305,0.0,0.0,16.004649746192893,77.62944162436548,5199,173.3
15,1,2008,active,15.753029428736296,50.60588574725908,17.33025581842662,15.753029428736296,19.27249631811487,64.08786205203731,5199,173.3,15.753029428736296,50.60588574725908,17.33025581842662,15.753029428736296,19.27249631811487,64.08786205203731,5199,173.3,25.216387766878245,55.06828236199269,30.50586651279092,25.216387766878245,19.39324742268041,61.438635247913595,5199,173.3,25.216387766878245,55.06828236199269,30.50586651279092,25.216387766878245,19.39324742268041,61.438635247913595,5199,173.3
16,1,2008,control,12.810155799192152,37.44950952106174,13.1756106943643,12.810155799192152,17.139813045284587,65.55941005400913,5199,173.3,12.810155799192152,37.44950952106174,13.1756106943643,12.810155799192152,17.139813045284587,65.55941005400913,5199,173.3,14.021927293710329,28.120792460088477,16.541642623581456,14.021927293710329,17.07088479071695,66.00310816411107,5199,173.3,14.021927293710329,28.120792460088477,16.541642623581456,14.021927293710329,17.07088479071695,66.00310816411107,5199,173.3
17,1,2008,control,40.488555491440664,54.58742065781881,52.279284477784195,40.488555491440664,18.49870274736625,59.92625490601115,5199,173.3,40.488555491440664,54.58742065781881,52.279284477784195,40.488555491440664,18.49870274736625,59.92625490601115,5199,173.3,58.45354875937681,71.97537988074629,64.68551644547028,58.45354875937681,20.548319934034218,55.61038961038961,5199,173.3,58.45354875937681,71.97537988074629,64.68551644547028,58.45354875937681,20.548319934034218,55.61038961038961,5199,173.3
18,1,2008,active,48.89401808040007,48.89401808040007,95.28755529909598,48.89401808040007,17.86667137666532,50.0940654016956,5199,173.3,48.89401808040007,48.89401808040007,95.28755529909598,48.89401808040007,17.86667137666532,50.0940654016956,5199,173.3,6.809001731102135,32.58318907482208,8.270821311790728,6.809001731102135,17.240008074283406,68.06237383932176,5199,173.3,6.809001731102135,32.58318907482208,8.270821311790728,6.809001731102135,17.240008074283406,68.06237383932176,5199,173.3
19,1,2008,active,3.943065974225813,11.09828813233314,9.213310251971533,3.943065974225813,15.905390543636742,67.55238491980838,5199,173.3,3.943065974225813,11.09828813233314,9.213310251971533,3.943065974225813,15.905390543636742,67.55238491980838,5199,173.3,4.2700519330640505,5.8280438545874205,8.097711098288132,4.2700519330640505,15.960491564257447,66.52197458862737,5199,173.3,4.2700519330640505,5.8280438545874205,8.097711098288132,4.2700519330640505,15.960491564257447,66.52197458862737,5199,173.3
20,1,2008,active,15.464512406231968,40.71936910944412,15.829967301404116,15.464512406231968,17.723199711953914,64.60508881421029,5199,173.3,15.464512406231968,40.71936910944412,15.829967301404116,15.464512406231968,17.723199711953914,64.60508881421029,5199,173.3,32.94864396999423,49.47105212540873,33.10251971532987,32.94864396999423,18.749184304399527,61.12199762187871,5199,173.3,32.94864396999423,49.47105212540873,33.10251971532987,32.94864396999423,18.749184304399527,61.12199762187871,5199,173.3
21,1,2008,control,44.720138488170804,75.3221773417965,49.509521061742646,44.720138488170804,19.459848111658456,59.8113711001642,5199,173.3,44.720138488170804,75.3221773417965,49.509521061742646,44.720138488170804,19.459848111658456,59.8113711001642,5199,173.3,32.60242354298904,70.66743604539334,34.237353337180224,32.60242354298904,19.237191288267926,61.3400452023834,5199,173.3,32.60242354298904,70.66743604539334,34.237353337180224,32.60242354298904,19.237191288267926,61.3400452023834,5199,173.3
22,1,2008,active,11.944604731679169,24.043085208693977,18.21504135410656,11.944604731679169,16.72857230142566,66.61405295315683,5199,173.3,11.944604731679169,24.043085208693977,18.21504135410656,11.944604731679169,16.72857230142566,66.61405295315683,5199,173.3,5.0201961915753035,16.810925177918833,20.657818811309866,5.0201961915753035,16.423569537772348,66.18407656281816,5199,173.3,5.0201961915753035,16.810925177918833,20.657818811309866,5.0201961915753035,16.423569537772348,66.18407656281816,5199,173.3
23,1,2008,control,43.335256780150026,49.02865935756876,68.47470667436045,43.335256780150026,17.785182177805538,54.23131376223194,5199,173.3,43.335256780150026,49.02865935756876,68.47470667436045,43.335256780150026,17.785182177805538,54.23131376223194,5199,173.3,25.735718407386038,29.37103289094057,38.46893633391037,25.735718407386038,16.770201453790236,60.330841121495325,5199,173.3,25.735718407386038,29.37103289094057,38.46893633391037,25.735718407386038,16.770201453790236,60.330841121495325,5199,173.3
24,1,2008,active,63.12752452394691,68.0707828428544,80.7270628967109,63.12752452394691,19.078425692695212,52.43031066330814,5199,173.3,63.12752452394691,68.0707828428544,80.7270628967109,63.12752452394691,19.078425692695212,52.43031066330814,5199,173.3,51.18291979226775,58.068859396037695,74.66820542412003,51.18291979226775,18.644094110115237,54.2663252240717,5199,173.3,51.18291979226775,58.068859396037695,74.66820542412003,51.18291979226775,18.644094110115237,54.2663252240717,5199,173.3
25,1,2008,control,26.12040777072514,34.333525678015,30.332756299288327,26.12040777072514,16.55315387705906,64.93923262354359,5199,173.3,26.12040777072514,34.333525678015,30.332756299288327,26.12040777072514,16.55315387705906,64.93923262354359,5199,173.3,29.140219272937102,37.564916330063475,37.16099249855741,29.140219272937102,17.26929692214846,62.210621605310806,5199,173.3,29.140219272937102,37.564916330063475,37.16099249855741,29.140219272937102,17.26929692214846,62.210621605310806,5199,173.3
26,1,2008,active,27.524523946912865,48.009232544720135,29.64031544527794,27.524523946912865,18.31265628311083,63.58815426997245,5199,173.3,27.524523946912865,48.009232544720135,29.64031544527794,27.524523946912865,18.31265628311083,63.58815426997245,5199,173.3,12.079246008847855,37.334102712060016,12.425466435853048,12.079246008847855,17.620932203389827,69.76938559322033,5199,173.3,12.079246008847855,37.334102712060016,12.425466435853048,12.079246008847855,17.620932203389827,69.76938559322033,5199,173.3
27,1,2008,active,11.906135795345259,34.17964993267936,14.09886516637815,11.906135795345259,17.304283329856037,69.84018360108492,5199,173.3,11.906135795345259,34.17964993267936,14.09886516637815,11.906135795345259,17.304283329856037,69.84018360108492,5199,173.3,3.866128101557992,37.23793037122524,4.423927678399693,3.866128101557992,17.61085457584622,71.29628081905558,5199,173.3,3.866128101557992,37.23793037122524,4.423927678399693,3.866128101557992,17.61085457584622,71.29628081905558,5199,173.3
28,1,2008,control,45.33564146951336,59.857664935564536,55.953067897672625,45.33564146951336,18.60482738212665,58.58058788715723,5199,173.3,45.33564146951336,59.857664935564536,55.953067897672625,45.33564146951336,18.60482738212665,58.58058788715723,5199,173.3,42.315829967301404,71.22523562223505,45.6241584920177,42.315829967301404,19.161575167256984,61.73229043683589,5199,173.3,42.315829967301404,71.22523562223505,45.6241584920177,42.315829967301404,19.161575167256984,61.73229043683589,5199,173.3
29,1,2008,active,30.755914598961336,62.58895941527217,48.009232544720135,30.755914598961336,20.843186080433423,58.72369243592415,5199,173.3,30.755914598961336,62.58895941527217,48.009232544720135,30.755914598961336,20.843186080433423,58.72369243592415,5199,173.3,36.0069244085401,66.41661858049625,51.5868436237738,36.0069244085401,21.026844245204337,58.57704336947456,5199,173.3,36.0069244085401,66.41661858049625,51.5868436237738,36.0069244085401,21.026844245204337,58.57704336947456,5199,173.3
30,1,2008,control,4.481631082900558,45.739565301019425,4.481631082900558,4.481631082900558,17.884607329842932,68.65802094240838,5199,173.3,4.481631082900558,45.739565301019425,4.481631082900558,4.481631082900558,17.884607329842932,68.65802094240838,5199,173.3,9.886516637814964,63.97384112329294,9.905751105981919,9.886516637814964,18.834060346627687,64.45051158905825,5199,173.3,9.886516637814964,63.97384112329294,9.905751105981919,9.886516637814964,18.834060346627687,64.45051158905825,5199,173.3
1,2,2008,active,31.756106943643008,37.81496441623389,49.77880361608001,31.756106943643008,17.42655024509804,60.30065359477124,5199,173.3,31.756106943643008,37.81496441623389,49.77880361608001,31.756106943643008,17.42655024509804,60.30065359477124,5199,173.3,6.558953644931717,21.581073283323715,16.676283900750143,6.558953644931717,16.579125638406534,63.13462717058223,5199,173.3,6.558953644931717,21.581073283323715,16.676283900750143,6.558953644931717,16.579125638406534,63.13462717058223,5199,173.3
2,2,2008,active,31.12136949413349,38.69974995191383,51.3752644739373,31.12136949413349,17.76259567387687,57.28880437366294,5199,173.3,31.12136949413349,38.69974995191383,51.3752644739373,31.12136949413349,17.76259567387687,57.28880437366294,5199,173.3,15.656857087901518,23.562223504520098,36.58395845354876,15.656857087901518,17.140692197906755,59.512369172216935,5199,173.3,15.656857087901518,23.562223504520098,36.58395845354876,15.656857087901518,17.140692197906755,59.512369172216935,5199,173.3
3,2,2008,active,35.372186959030586,36.54548951721485,83.65070205808809,35.372186959030586,17.52875609756098,54.53363821138211,5199,173.3,35.372186959030586,36.54548951721485,83.65070205808809,35.372186959030586,17.52875609756098,54.53363821138211,5199,173.3,60.64627813040969,60.665512598576655,95.8838238122716,60.64627813040969,18.41241958041958,49.66773226773227,5199,173.3,60.64627813040969,60.665512598576655,95.8838238122716,60.64627813040969,18.41241958041958,49.66773226773227,5199,173.3
4,2,2008,active,20.176957107135987,34.39122908251587,44.31621465666474,20.176957107135987,16.60054714314557,59.253785584494246,5199,173.3,20.176957107135987,34.39122908251587,44.31621465666474,20.176957107135987,16.60054714314557,59.253785584494246,5199,173.3,5.789574918253511,11.829197922677439,26.697441815733796,5.789574918253511,15.79994556451613,63.67691532258065,5199,173.3,5.789574918253511,11.829197922677439,26.697441815733796,5.789574918253511,15.79994556451613,63.67691532258065,5199,173.3
5,2,2008,control,0.4616272360069244,18.542027312944796,0.4808617041738796,0.4616272360069244,16.179539591188732,72.46229410597341,5199,173.3,0.4616272360069244,18.542027312944796,0.4808617041738796,0.4616272360069244,16.179539591188732,72.46229410597341,5199,173.3,0.0,15.541450278899788,0.0,0.0,16.107850208044383,75.356746582128,5199,173.3,0.0,15.541450278899788,0.0,0.0,16.107850208044383,75.356746582128,5199,173.3
6,2,2008,active,7.693787266782073,25.35102904404693,14.002692825543372,7.693787266782073,16.041125920031828,67.8579669783171,5199,173.3,7.693787266782073,25.35102904404693,14.002692825543372,7.693787266782073,16.041125920031828,67.8579669783171,5199,173.3,8.809386420465474,21.004039238315062,17.13791113675707,8.809386420465474,16.371444488658973,66.65947075208913,5199,173.3,8.809386420465474,21.004039238315062,17.13791113675707,8.809386420465474,16.371444488658973,66.65947075208913,5199,173.3
7,2,2008,control,0.0,11.213694941334872,0.0,0.0,16.415148672919578,72.40231490720416,5199,173.3,0.0,11.213694941334872,0.0,0.0,16.415148672919578,72.40231490720416,5199,173.3,0.0,2.2696672437007117,0.03846893633391037,0.0,16.162013375923337,78.07706128967858,5199,173.3,0.0,2.2696672437007117,0.03846893633391037,0.0,16.162013375923337,78.07706128967858,5199,173.3
8,2,2008,active,24.139257549528757,35.39142142719754,35.77611079053664,24.139257549528757,17.55601243339254,61.20714920071048,5199,173.3,24.139257549528757,35.39142142719754,35.77611079053664,24.139257549528757,17.55601243339254,61.20714920071048,5199,173.3,0.0,22.023466051163684,0.0,0.0,16.750714285714285,73.5226264418811,5199,173.3,0.0,22.023466051163684,0.0,0.0,16.750714285714285,73.5226264418811,5199,173.3
9,2,2008,active,20.85016349297942,59.10752067705328,26.5243316022312,20.85016349297942,19.013446495930115,63.44490768314473,5199,173.3,20.85016349297942,59.10752067705328,26.5243316022312,20.85016349297942,19.013446495930115,63.44490768314473,5199,173.3,5.231775341411811,29.659549913444895,6.270436622427391,5.231775341411811,17.177003373685256,70.66282992657273,5199,173.3,5.231775341411811,29.659549913444895,6.270436622427391,5.231775341411811,17.177003373685256,70.66282992657273,5199,173.3
